,x,y,u,cell_id,CoV,infected_DM_3,IoD,infected_DM_0,population,sd,var,infected_DM_2,infected_DM_1,level of impact,level of uncertainity,distance in miles
559,-2.289499,53.4033194,2.0,-627997180899083500,0.816496580927726,2,1.33333333333333,2,17,1.63299316185545,2.66666666666667,0,4,highest contaminated zone,highest uncertainity,0.6053263939956315
560,-2.2669379,53.403372,0.5,-5979370923309074000,1.15470053837925,1,0.666666666666667,0,6,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,0.9535434827606545
561,-2.2654338,53.4033754,0.75,-6977985754183350000,2.0,0,3.0,0,34,1.5,2.25,0,3,higher impacted area,very unlikely,1.057465592293845
562,-2.2654338,53.4033754,1.0,-6977985754183350000,1.15470053837925,0,1.33333333333333,2,34,1.15470053837925,1.33333333333333,0,2,higher impacted area,highest uncertainity,1.057465592293845
563,-2.2639297,53.4033787,0.25,-1309014585007319000,2.0,0,1.0,0,61,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.1613879996400385
564,-2.2639297,53.4033787,2.0,-1309014585007319000,0.707106781186548,4,1.0,1,61,1.4142135623731,2.0,1,2,highest contaminated zone,highest uncertainity,1.1613879996400385
565,-2.2639297,53.4033787,2.5,-1309014585007319000,0.692820323027551,4,1.2,3,61,1.73205080756888,3.0,0,3,highest contaminated zone,highest uncertainity,1.1613879996400385
566,-2.2624256,53.403382,0.5,-1444987350031112000,2.0,0,2.0,2,64,1.0,1.0,0,0,moderately impacted area,highest uncertainity,1.2653106130931409
567,-2.2624256,53.403382,0.75,-1444987350031112000,1.27656947700845,1,1.22222222222222,0,64,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,1.2653106130931409
568,-2.2624256,53.403382,1.5,-1444987350031112000,0.38490017945975,1,0.222222222222222,1,64,0.577350269189626,0.333333333333333,2,2,higher impacted area,least uncertainity,1.2653106130931409
569,-2.2609216,53.4033853,0.25,5647217414542815000,2.0,0,1.0,1,77,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.369226476392779
570,-2.2609216,53.4033853,1.25,5647217414542815000,1.00664459136943,1,1.26666666666667,0,77,1.25830573921179,1.58333333333333,1,3,higher impacted area,highest uncertainity,1.369226476392779
571,-2.2609216,53.4033853,2.25,5647217414542815000,0.222222222222222,2,0.111111111111111,3,77,0.5,0.25,2,2,highest contaminated zone,least uncertainity,1.369226476392779
572,-2.2594175,53.4033886,0.25,2793901932056117000,2.0,1,1.0,0,44,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.4731493745106385
573,-2.2594175,53.4033886,1.0,2793901932056117000,1.4142135623731,3,2.0,0,44,1.4142135623731,2.0,1,0,higher impacted area,highest uncertainity,1.4731493745106385
574,-2.2564093,53.4033951,1.25,-722872283057430800,0.765941686205071,2,0.733333333333333,0,93,0.957427107756338,0.916666666666667,1,2,higher impacted area,moderate uncertainity,1.6809954613681322
575,-2.2564093,53.4033951,1.75,-722872283057430800,0.857142857142857,3,1.28571428571429,1,93,1.5,2.25,3,0,higher impacted area,highest uncertainity,1.6809954613681322
576,-2.2549052,53.4033984,0.25,-5476011629126078000,2.0,1,1.0,0,29,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.784918608562236
577,-2.2549052,53.4033984,0.25,-5476011629126078000,2.0,0,1.0,0,29,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.784918608562236
578,-2.2534012,53.4034016,1.0,-3121950638712113000,2.0,0,4.0,0,80,2.0,4.0,4,0,higher impacted area,very unlikely,1.8888349078803284
579,-2.2518971,53.4034047,0.75,-1595526353972737000,1.27656947700845,2,1.22222222222222,1,52,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,1.9927581660900278
